,subID,PSE_subt,range_subt,bias_subt,sigma_subt,PSE_pf,slope_pf,range_pf,bias_pf,social_skill,attn_switch,img,attn_to_det,comm,posAffect,negAffect,neuroticism,extraversion,openness,agreeableness,conscientiousness,loneliness,nfriends
91,30118.0,0.387747715009813,0.9731539739034356,0.9999476783970058,0.0453402097946616,1.0,0.2096428623993725,0.2096428623993727,0.10084349187860696,20.0,22.0,15.0,19.0,20.0,16.0,10.0,50.0,33.0,43.0,37.0,44.0,42.0,0.0
92,30119.0,0.3091781629598418,0.5210186146725343,0.8955012737017929,0.0626160910589318,0.503030300208792,0.4714285824719005,0.47142858247190056,0.49729729969400166,14.0,15.0,6.0,23.0,10.0,25.0,4.0,23.0,38.0,43.0,41.0,45.0,51.0,4.0
93,30120.0,0.4765974907890657,0.812481025921063,0.7754967714695236,0.0929294148564872,0.8690626234544159,0.2832142942289832,0.2832142942289833,0.3541770440085611,22.0,22.0,14.0,11.0,18.0,27.0,9.0,42.0,27.0,41.0,43.0,56.0,53.0,2.0
94,30121.0,0.3319327714035778,0.8331726513812273,0.8022957807343907,0.100314575228089,0.5702329022311262,0.654285710572013,0.6542857105720131,0.367079881430822,5.0,9.0,8.0,18.0,2.0,30.0,1.0,24.0,42.0,49.0,50.0,49.0,28.0,4.0
95,30123.0,0.4001622304255064,0.6156406222342179,0.4964206171466723,0.1643364013082834,0.5596797716462314,0.4907142755941432,0.4907142755941434,0.44249649163999316,6.0,16.666666666666668,14.0,12.0,7.0,23.33333333333333,7.0,37.0,41.45454545454545,34.0,37.0,33.0,32.0,7.0
96,30124.0,0.3374670492791191,0.5768145198813336,0.7466950617129167,0.1303422908685233,1.0,0.05035714659731,0.05035714659730994,0.4628933170090381,21.0,24.0,14.0,16.0,21.11111111111111,4.0,19.0,50.0,26.0,44.0,42.0,29.0,69.0,0.0
97,30127.0,0.3419046937172085,0.7510360058468062,0.5406579408547935,0.1444004654480507,0.5678966840562663,0.4839285751814904,0.4839285751814905,0.4363321742015617,7.0,10.0,9.0,22.0,16.0,32.0,22.0,26.0,44.0,43.0,39.0,35.0,55.0,1.0
98,30128.0,0.4209695422174023,0.9204284058751927,0.8153766368973788,0.1141576361375965,0.5511762310204966,0.8653571456190239,0.865357145619024,0.17108750476925472,14.0,14.0,10.0,14.0,9.0,20.0,1.0,27.0,43.0,41.0,38.0,59.0,60.0,3.0
99,30129.0,0.4620554692145682,0.905938957203232,0.5270508060601704,0.0805626613557645,0.3521617900170976,0.6828571416605249,0.6828571416605251,0.8183183062223404,18.0,14.0,19.0,19.0,13.0,15.0,9.0,37.0,28.0,28.0,35.0,38.0,58.0,2.0
100,30130.0,0.5198568737129857,0.8719416131424869,0.5326493377670902,0.1279723722928035,0.4576190460868875,1.0,0.9576190460868876,1.0,12.0,14.0,11.0,14.0,16.0,29.0,17.0,43.0,40.0,34.0,43.0,41.0,47.5,3.0
101,30131.0,0.3847381555293655,0.7602346842438854,0.9980474743778971,0.0765513864685785,0.5216403665713809,0.9583230747377256,0.9583230747377256,0.0023994092503392796,7.0,14.0,8.0,16.0,3.0,25.0,6.0,26.0,47.0,47.0,50.0,49.0,34.0,3.0
102,30133.0,0.3338974200225704,0.6342860170798217,0.57978083232281,0.1130995997251883,0.5690005161416067,0.4692857111441267,0.4692857111441268,0.43898608541964573,2.0,13.0,5.0,15.0,8.88888888888889,25.0,0.0,38.0,54.0,43.0,42.0,31.63636363636364,36.0,13.0
103,30134.0,0.3734003855072277,0.7249417361933332,0.6059915935618513,0.0631886710533925,0.4186666689044928,0.5357142839210851,0.5357142839210851,0.5938461505874549,16.0,18.0,5.0,26.0,12.0,22.0,12.0,53.0,29.0,45.0,44.0,44.0,71.0,2.0
104,30135.0,0.3529526248791177,0.8121024067513789,0.9995071021133357,0.0677932533036216,0.5953729605723043,0.8396417592083278,0.8396417592083278,0.0006236037481223934,14.0,25.0,13.0,6.0,9.0,19.0,8.0,48.0,24.0,31.0,34.0,35.0,46.0,3.0
105,30136.0,0.4897693663362492,0.9999999999999952,0.8137299551834342,0.0147596790491568,0.5828624675142756,0.8576637334908794,0.8576637334908795,0.000702561634167862,5.0,13.0,11.0,23.0,6.0,30.0,1.0,32.72727272727273,50.0,39.0,51.0,56.0,25.0,2.0
106,30138.0,0.5400931724243583,0.7876609109053065,0.581426909028309,0.1396642969211545,0.4943181863631012,0.7542857147638811,0.7542857147638812,0.51744184655827,6.0,13.0,10.0,25.0,4.0,29.0,0.0,27.0,41.0,36.0,42.0,55.0,32.0,3.0
107,30139.0,0.1382892660341715,0.4692124628869865,0.8342967234967681,0.1145550863279508,0.528589993701251,0.9160714374323004,0.9160714374323006,0.18794322427529553,19.0,21.0,10.0,24.0,14.0,28.0,6.0,45.0,36.0,36.0,38.0,48.0,54.888888888888886,2.0
108,30140.0,0.2496046933028308,0.4549929787653616,0.6422064443164768,0.0240712259818957,0.4362859403584576,0.6128571464119564,0.6128571464119565,0.6008610036743368,16.0,16.0,13.0,12.0,14.0,29.0,8.0,30.0,41.0,29.0,40.0,47.0,40.0,2.0
109,30142.0,0.376624045699828,0.6857566761257837,0.7932952746478781,0.094699382670563,0.5705622988894652,0.6478571431524653,0.6478571431524653,0.37018254528277433,14.0,17.0,4.0,14.0,8.0,9.0,11.0,51.0,28.0,45.0,42.0,42.0,59.0,4.0
110,30143.0,0.4514307940934682,0.7256204564941134,0.7861755470879602,0.1275222227366504,0.5335973123578527,0.4960714385899051,0.49607143858990516,0.4669265281819358,12.0,18.0,9.0,21.0,10.0,12.0,9.0,46.0,27.0,52.0,41.0,29.0,34.0,5.0
111,30144.0,0.4347941878492364,0.7011487428526891,0.9212973812906878,0.062938239201767,0.4994700614838778,0.8985714287168421,0.8985714287168423,0.5046948074249669,20.0,18.0,6.0,16.0,16.0,18.0,10.0,41.0,29.0,49.0,39.0,51.0,55.0,2.0
112,30145.0,0.4723288626770642,0.850476590253392,0.33020672829768866,0.0875167569049302,0.8397341152462415,0.241785720685227,0.24178572068522708,0.391662739495745,18.0,17.0,10.0,21.0,11.0,19.0,9.0,41.0,28.0,52.0,47.0,48.0,61.0,3.0
113,30147.0,0.2458801870333541,0.36701299734882176,0.6767699846068806,0.1418998372047571,0.6111876916529624,0.5182142894978315,0.5182142894978317,0.3804052312577158,2.0,5.0,6.0,12.0,0.0,23.0,2.0,19.0,46.0,43.0,47.0,46.0,32.0,7.0
114,30148.0,0.4730064144570263,0.9358555267773283,0.9714461220588676,0.0600684301235774,0.5194365201799593,0.9623890130536242,0.9623890130536243,0.00265879755143294,4.444444444444445,10.0,10.0,14.0,4.0,40.0,0.0,14.0,48.0,43.0,48.0,57.81818181818182,25.0,3.0
115,30149.0,0.4194105476721622,0.9320989692307803,0.4941347233387408,0.0851892261758866,0.7404431172892362,0.6751362641199704,0.6751362641199704,0.0003078213692553528,6.0,9.0,7.0,22.0,1.0,35.0,6.0,34.0,46.0,48.0,50.0,54.0,31.0,5.0
116,30150.0,0.3163499907166904,0.6666666663785703,1.0,0.0154591193948753,0.5925037857494537,0.8437076893402127,0.8437076893402127,0.0006398267424536143,20.0,21.0,9.0,11.0,3.0,14.0,0.0,37.0,33.0,44.0,41.0,46.0,53.0,4.0
117,30151.0,0.4079416733826368,0.9494675962279047,0.9995625360741064,0.0549540348541609,0.6600785872909607,0.7573340654052236,0.7573340654052237,0.00041208915527013836,23.0,26.0,12.0,10.0,18.0,10.0,24.0,51.0,24.0,51.0,36.0,38.0,61.0,7.0
118,30152.0,0.4540364838527188,0.48599960331962244,0.6225682658084465,0.0332500513291968,0.6367013347248905,0.4807142972278464,0.4807142972278464,0.37345254124738003,8.0,12.0,9.0,21.0,9.0,29.0,0.0,26.0,46.0,42.0,45.0,48.0,32.0,5.0
119,30153.0,0.0,0.28717950541183995,0.891214447040384,0.2025729810222806,0.3986058335131212,0.4696428578011375,0.4696428578011376,0.589786753725675,11.0,15.555555555555555,13.0,14.0,13.333333333333334,31.0,0.0,27.6,42.66666666666666,33.6,38.4,48.0,42.0,3.0
120,30156.0,0.0,0.37074745702986156,0.9311828945978924,0.0962629199837537,0.5508178533587208,0.7496428570495147,0.7496428570495148,0.3478364134851581,9.0,17.0,12.0,22.0,10.0,29.0,17.0,41.0,43.0,47.0,41.45454545454545,41.0,47.0,15.0
121,30157.0,0.2965519633642207,0.7104143114368897,0.9525347859600826,0.0858289613728282,0.634750250593615,0.7875538442600003,0.7875538442600003,0.0004707075053990814,6.0,11.0,9.0,21.0,5.0,34.0,1.0,24.0,44.0,41.0,38.0,46.0,41.0,2.0
122,30158.0,0.4395082200019672,0.6438112687553823,0.48398011603955093,0.0779434712282255,0.4749121964107763,0.7117857173177491,0.7117857173177492,0.5619578603374398,15.0,22.0,15.0,20.0,15.0,15.0,1.0,37.0,35.0,39.0,41.0,48.0,47.0,6.0
123,30160.0,0.3176805544606778,0.4114366143382197,0.6428706493143572,0.0801493515936293,1.0,0.4839274732249689,0.4839274732249689,0.00019377121395108192,12.0,22.0,11.0,18.0,9.0,18.0,8.0,44.0,37.0,50.0,42.0,41.0,74.0,1.0
124,30161.0,0.4307587427424345,0.5827661071944372,0.6601549722058406,0.0640454149972796,0.4873708447331344,0.6221428612303352,0.6221428612303352,0.5207939403189086,14.0,9.0,11.0,17.0,3.0,24.0,0.0,21.0,25.0,46.0,38.0,55.0,46.0,3.0
125,30162.0,0.3600666410947061,0.6825015750196252,0.8203922884525839,0.0784516038258139,0.5317970753122996,0.666428571625955,0.666428571625955,0.43647393727469624,16.0,17.0,7.0,4.0,4.0,13.0,1.0,35.0,33.0,32.0,50.0,54.0,77.0,3.0
126,30163.0,0.2547442629222619,0.30040149316718634,0.6457597879045379,0.2383580843837346,0.5373831835820266,0.267499998402246,0.2674999984022459,0.48634812078272943,18.0,17.0,17.0,22.0,17.0,15.0,13.0,46.0,34.0,41.0,40.0,41.0,68.0,2.0
127,30164.0,0.3862347716530859,0.7218243642487808,0.80396533309873,0.1411338691679481,0.6495162708103526,0.676785724053376,0.6767857240533761,0.18692447973784457,21.0,12.0,21.0,23.0,11.0,14.0,3.0,34.0,26.0,35.0,39.0,57.0,42.0,3.0
128,30165.0,0.4142669255833733,0.9983836882022791,0.9361753714962282,0.0638114533180574,0.4326190477074009,1.0,0.932619047707401,1.0,21.0,20.0,12.0,16.0,10.0,17.0,11.0,34.0,26.0,34.0,37.0,51.0,35.0,3.0
129,30166.0,0.4818849816104328,0.26645055481739727,0.41119137704800274,0.0880044749173416,0.8573251694015962,0.2332142884575792,0.2332142884575792,0.39132122068061387,9.0,11.0,9.0,14.0,8.0,30.0,2.0,24.0,40.0,43.0,44.0,46.0,37.0,3.0
130,30169.0,0.354754319512939,0.8331595136570809,0.7185416474763845,0.0794552929133082,0.6304008752741438,0.7632142859631967,0.7632142859631968,0.07968827926898164,24.0,18.0,10.0,17.0,15.0,19.0,4.0,39.0,39.0,44.0,46.0,50.0,57.0,2.0
131,30170.0,0.1756132527264758,0.55828722486728,0.7467805669690626,0.0950444369244399,0.5440729481098254,0.4700000096012834,0.4700000096012835,0.4609164407357978,12.0,15.0,10.0,17.0,9.0,13.0,3.0,42.0,36.0,43.0,44.0,36.0,55.0,5.0
132,30171.0,0.4617045890159573,0.9856664685162156,0.8760492517671562,0.0849090546077364,0.5239377657795934,0.7957142881985808,0.7957142881985808,0.4067598899090447,11.0,16.666666666666668,14.0,20.0,15.0,35.0,7.0,34.0,48.0,39.0,40.0,50.0,40.0,3.0
133,30172.0,0.3559392731160956,0.788048881692879,0.8500780263004901,0.1467404412792266,0.6674853781052202,0.5089285817880386,0.5089285817880387,0.32642423731423154,6.0,4.0,10.0,13.0,3.0,23.0,2.0,25.0,37.0,44.0,45.0,43.0,41.0,4.0
134,30173.0,0.4579658210910249,0.8848017539180416,0.27348905285883957,0.0704875336795494,0.3392857218727666,0.5200000082454481,0.5200000082454481,0.6741071403894042,17.0,15.0,13.0,18.0,13.0,18.0,1.0,38.0,28.0,38.0,42.0,44.0,57.0,3.0
135,30174.0,0.2841948416884433,0.794035858017642,0.7896068879974898,0.0443096890597312,0.9010752741428208,0.4428571477736789,0.442857147773679,0.18119657061079178,11.0,11.0,10.0,17.0,3.0,25.0,1.0,25.0,45.0,36.0,48.0,51.0,37.0,5.0
136,30176.0,0.4188650467498296,0.7943908853468973,0.8080770555018442,0.1613004314196311,0.3522069693820849,0.5512857191440217,0.5512857191440218,0.6815769870601084,11.0,11.0,16.0,20.0,8.0,31.0,2.0,25.0,43.0,47.0,42.0,58.0,36.0,3.0
137,30177.0,0.4310821608801388,0.71428940823583,0.6425180284723736,0.1178627733984796,0.6965069172185291,0.5752857126357555,0.5752857126357556,0.23382665647655795,7.0,12.0,10.0,19.0,7.0,15.0,4.0,37.09090909090909,47.0,39.27272727272727,44.0,43.63636363636363,36.0,2.0
138,30178.0,0.5363520642659813,0.5136144319783491,0.4160764545208171,0.1173787045687231,0.6135483887978267,0.5535714360388,0.5535714360388,0.3591999936362315,25.0,25.0,22.0,22.0,21.0,8.0,1.0,22.0,17.0,40.0,38.0,37.0,34.0,2.0
139,30179.0,0.4965909714430224,0.51893967314459,0.510317453248523,0.1098371817225241,0.0144032839834904,0.231428564707225,0.23142856470722506,0.6462205669554101,1.0,13.0,4.0,18.0,4.0,32.0,15.0,38.0,39.0,37.0,48.0,51.0,31.0,6.0
140,30180.0,0.3918305538847306,0.37649609161146885,0.607639209783004,0.1653785712210006,0.6575532901557094,0.3853571505347511,0.38535715053475106,0.40122021755463083,6.0,17.0,7.0,12.0,8.0,26.0,9.0,31.0,44.0,45.0,48.0,52.0,36.0,10.0
141,30181.0,0.4633517027452283,0.7290118887423717,0.6619949067392645,0.0949528057880929,0.5255148588294454,0.6532142884916893,0.6532142884916894,0.45193957016351105,12.0,20.0,8.0,18.0,13.0,19.0,8.0,41.0,34.0,48.0,49.0,45.0,38.0,15.0
142,30183.0,0.3898880465314591,0.3268717829800054,0.6277153120611363,0.081660261254706,0.8258594864513135,0.318571437292887,0.3185714372928871,0.3476589761046812,21.0,20.0,15.0,16.0,14.0,9.0,0.0,43.0,28.0,39.0,43.0,31.0,37.0,3.0
143,30184.0,0.3999074441087604,0.5819768967387711,0.7218517141076877,0.1308619718009095,0.2061965774642459,0.4457142868691734,0.44571428686917347,0.7362542996383126,4.0,4.0,2.0,12.0,0.0,30.0,0.0,18.0,46.0,42.0,51.0,55.0,20.0,7.0
144,30187.0,0.4261894548473278,0.73329201845699,0.5500638225551242,0.0437114976214567,0.5245979208931241,0.7550000067837169,0.7550000067837168,0.4241982409984011,10.0,10.0,8.0,14.0,7.0,34.0,2.0,20.0,46.0,44.0,47.0,55.0,32.0,4.0
145,30188.0,0.4863631312415064,0.7499985755232104,0.5666670916309925,0.0359485795053986,0.669340468419631,0.6678571469623166,0.6678571469623166,0.15949819160743517,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
146,30189.0,0.3584020569823843,0.6416428712751704,0.6219142172030577,0.086265077442861,0.5339075775106487,0.8707142865431637,0.8707142865431639,0.2716390204982051,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
147,30190.0,0.3981975400905827,0.7035139815962453,0.5878647484502687,0.1019132318640269,0.4297254915208391,0.7589285682740375,0.7589285682740375,0.7212345599161575,16.0,16.0,6.0,12.0,13.0,18.0,8.0,40.0,37.0,37.0,50.0,43.0,47.0,4.0
148,30192.0,0.3932862012867359,0.5520523703647102,0.6766134685288631,0.1270078981340829,0.2089864257275338,0.4557142924890789,0.45571429248907896,0.7436570412821909,19.0,16.0,9.0,10.0,12.0,21.0,7.0,35.0,30.0,47.0,47.0,52.0,47.0,3.0
149,30193.0,0.3865068518558174,0.5354793093054366,0.7475856335676955,0.0961900932499512,0.5035880924596711,0.6635714341871051,0.6635714341871051,0.49292284930173247,25.0,23.0,14.0,12.0,18.0,13.0,26.0,53.0,20.0,29.0,37.0,48.0,59.0,1.0
150,30194.0,0.4008018362661111,0.6289254715122884,0.5000517199992284,0.0844571414172361,0.626662694040194,0.5996428599031054,0.5996428599031054,0.3102884337746244,8.0,14.0,5.0,18.0,5.0,24.0,4.0,35.0,48.0,49.0,47.0,58.0,38.0,5.0
151,30195.0,0.4662162608713959,0.999930286436566,0.8051006567273193,0.0476321541270965,0.4135714279474068,1.0,0.9135714279474069,1.0,17.0,15.0,13.0,16.0,18.0,10.0,22.0,43.0,32.0,34.0,34.0,44.0,68.0,5.0
152,30197.0,0.4686447645461979,0.8498996729683727,0.39816222018982383,0.098888149865115,0.5836689202494146,0.106428570540771,0.10642857054077104,0.490034637089702,23.0,13.0,11.0,9.0,10.0,2.0,0.0,22.0,29.0,41.0,46.0,53.0,63.0,0.0
153,30199.0,0.3728994995261176,0.5514353029598704,0.6468903753159984,0.1409977057293293,0.3308783427326233,0.436428578845987,0.43642857884598707,0.630967472378463,8.0,17.0,9.0,15.0,11.0,13.0,10.0,47.0,37.0,39.0,43.0,29.0,46.0,8.0
154,30201.0,0.0,0.42331201147930714,0.9739886408600348,0.0421985646022283,0.1277003907250115,0.5896428633390471,0.5752976240366109,1.0,5.0,11.0,2.0,20.0,3.0,22.0,2.0,27.0,43.0,43.0,45.0,54.0,39.0,5.0
155,30202.0,0.4973207445024203,0.9249134326150847,0.5333194537868635,0.0501472623831359,0.6419119399434338,0.5217857187935232,0.5217857187935232,0.3451580672121403,7.0,8.0,8.0,19.0,10.0,24.0,10.0,27.0,39.0,40.0,51.0,51.0,29.0,4.0
156,30204.0,0.4009358714000371,0.5247473400155,0.6984291563164446,0.1110460418355394,0.6054358983097341,0.5803571427189158,0.5803571427189158,0.3541843960373833,10.0,17.0,13.0,16.0,15.0,25.0,10.0,35.0,38.0,34.0,33.81818181818182,38.0,46.0,4.0
157,30205.0,0.1752144073687845,0.4707462165292267,0.7696293242216908,0.0942962683634419,0.4927308939272581,0.4782142912091565,0.4782142912091565,0.5066621035220682,7.0,12.0,6.0,16.0,0.0,38.0,0.0,19.0,44.0,37.0,47.0,48.0,34.0,2.0
158,30206.0,0.5067055589753584,0.8116242143674178,0.9387033558883131,0.0891473149062015,0.6083509196334128,0.8217296692856741,0.8217296692856741,0.0005609458377022241,6.0,16.0,8.0,20.0,1.0,40.0,0.0,29.0,49.0,38.0,44.0,56.0,30.0,3.0
159,30207.0,0.2403998614019175,0.519433950926115,0.7827173923659263,0.1530448578035945,0.5225414966184164,0.5767142896841079,0.5767142896841079,0.469287876028215,11.0,15.0,14.0,16.0,10.0,6.0,5.0,44.0,40.0,37.0,37.0,39.0,65.0,1.0
160,30208.0,0.4273148402836647,0.5312254012004736,0.6680644203477569,0.0944579264749187,0.6100973302638629,0.391428569392331,0.3914285693923312,0.4291862248017994,11.0,12.22222222222222,18.0,16.0,13.0,34.0,5.0,31.0,46.0,42.0,40.0,49.0,40.0,1.0
161,30209.0,0.2554748864158902,0.39592443572349073,0.5894677387377006,0.1410198686385584,0.6026894862256311,0.2629285789624267,0.2629285789624269,0.4633685421560925,21.0,15.0,11.0,13.0,18.0,11.0,12.0,42.0,32.0,35.0,41.0,42.0,57.0,0.0
162,30210.0,0.4294584132887763,0.8868195471152976,0.9902741006473081,0.0822102065648445,0.6383892412310931,0.7346428649915828,0.7346428649915828,0.11686853206793668,2.0,8.0,2.0,9.0,0.0,17.0,1.0,26.0,48.0,56.0,51.0,46.0,31.0,10.0
163,30212.0,0.4346243973628755,0.6627175299284435,0.5299397834222238,0.1223663635669445,0.4964949266552913,0.3396428643616221,0.33964286436162205,0.5018027716917808,9.0,12.0,10.0,10.0,10.0,21.0,3.0,28.0,42.0,45.0,45.0,38.0,39.0,5.0
164,30213.0,0.4024327323462839,0.7413806062843853,0.9805495470837939,0.0553140970719442,0.418840581767912,0.9857142893895234,0.912857146424852,1.0,16.0,22.0,17.0,21.0,17.0,8.0,32.0,53.0,27.0,35.0,37.0,38.0,63.0,3.0
165,30214.0,0.3368322028300345,0.5397130258456506,0.9009760513774946,0.0780425783771985,0.2298091104180065,0.162142856097556,0.16214285609755602,0.5522875801050218,11.0,16.0,11.0,19.0,8.0,10.0,3.0,35.0,37.0,46.0,45.0,45.0,44.0,6.0
166,30215.0,0.2182246435967684,0.5190986948931229,0.7917762530110733,0.0832658857647405,0.6395213090881434,0.4078571440518547,0.4078571440518547,0.4039002799958639,1.0,8.0,7.0,14.0,0.0,33.0,0.0,22.0,54.0,50.0,43.0,56.0,20.0,6.0
167,30216.0,0.3206013331569209,0.7038019250541292,0.8231927494347644,0.1407809084928819,0.5179096517403083,0.890714279955527,0.8907142799555271,0.3540304941246554,20.0,24.0,13.0,14.0,14.0,9.0,15.0,51.0,24.0,45.0,36.0,22.0,52.0,4.0
168,30217.0,0.3019364221710418,0.9079903287836947,0.9818724336374303,0.0509784188966623,0.4725801174921304,0.7207142942589482,0.7207142942589482,0.5707587279409327,6.0,13.0,3.0,9.0,4.0,18.0,11.0,39.0,38.0,43.0,40.0,45.0,46.0,10.0
169,30218.0,0.3831816211136715,0.7276538723728749,0.5926088148188557,0.0911657381953371,0.6958071351535521,0.5678571408138596,0.5678571408138597,0.24269971710592328,23.0,18.0,7.0,14.0,14.0,13.0,12.0,47.0,29.0,39.0,46.0,55.0,38.0,2.0
170,30219.0,0.3056419769391792,0.7733328133273548,0.9117649083061992,0.0222772689721762,0.3678508979926541,0.8846428569608104,0.8254166693358211,1.0,13.0,16.0,11.0,15.0,8.0,29.0,4.0,26.0,35.0,39.0,43.0,49.0,35.0,3.0
171,30220.0,0.3399096071395032,0.4126324485570305,0.5193668730824405,0.126030347145812,0.6376344150294142,0.3321428638453503,0.3321428638453504,0.4315507968743729,5.0,10.0,11.0,14.0,8.0,34.0,1.0,22.0,47.0,37.0,43.0,54.0,29.0,3.0
172,30221.0,0.4931000073487509,0.7317636028187922,0.7841195863834289,0.1163387926428583,0.4042071244096558,0.735714290220486,0.735714290220486,0.7666666598505294,16.0,16.0,11.0,17.0,14.0,10.0,18.0,50.0,27.0,42.0,43.0,43.0,56.0,7.0
173,30222.0,0.3353322941797579,0.6583954245391146,0.7606377422224277,0.1240449984824672,0.6746411532007035,0.5374285773441743,0.5374285773441743,0.29709696294785154,21.0,21.0,21.0,24.0,13.0,20.0,29.0,44.0,32.0,41.0,35.0,42.0,67.0,1.0
174,30223.0,0.4075304591237593,0.8082572879727272,0.34182129168424813,0.0932750342455094,0.7279981776905755,0.2610714347849385,0.26107143478493855,0.41944578382795933,21.0,22.0,13.0,24.0,20.0,16.0,30.0,56.0,21.0,46.0,32.0,33.0,59.0,2.0
175,30224.0,0.171332283758714,0.5067838702206349,0.9456112744123593,0.1188349300632939,0.4536717657091264,0.7246428611577099,0.7246428611577099,0.6219195710344424,19.0,17.0,5.0,17.0,15.0,21.0,2.0,28.0,29.0,54.0,35.0,40.0,48.0,4.0
176,30228.0,0.4450784393804913,0.874329933991863,0.9071623818848022,0.0361951950182336,0.6237491664337925,0.8014439568041677,0.8014439568041677,0.0005036361441861116,4.0,14.0,9.0,28.0,5.0,24.0,0.0,36.0,44.0,42.0,50.0,50.0,51.0,2.0
177,30229.0,0.3850912527909874,0.8178203223181619,0.8985833976764307,0.0682527607315015,0.6268620871262608,0.7432142863049878,0.7432142863049879,0.13282336004607523,26.0,20.0,11.0,18.0,24.0,23.0,15.0,33.0,25.0,46.0,33.0,41.0,57.0,5.0
178,30230.0,0.3045810574410247,0.49057859184998076,0.6782894944223326,0.113793785653324,0.6931693168405881,0.7211802193993603,0.7211802193993604,0.00035865461117779313,21.0,23.0,19.0,10.0,13.0,12.0,18.0,45.0,27.0,47.0,43.0,34.0,49.0,0.0
179,30231.0,0.2932911523720668,0.8990407944176875,0.9661244791997683,0.1242025880267812,0.4186430948813592,0.8282142909191531,0.8282142909191532,0.8922383989025576,7.0,15.0,6.0,19.0,6.0,35.0,7.0,29.0,51.0,38.0,46.0,57.0,28.0,3.0
180,30232.0,0.3450210412378827,0.7306840003037798,0.7391646994999981,0.153666311733561,0.6521815066968665,0.6821428563902654,0.6821428563902654,0.17340822833470038,20.0,18.0,13.0,18.0,15.0,20.0,15.0,42.0,33.0,38.0,46.0,44.0,44.0,2.0
181,30234.0,0.4114142611078158,0.8905330383512025,0.9056716519710756,0.0935111479738703,0.4802469168533858,0.7714285724531497,0.7714285724531497,0.566666656007202,15.0,18.0,0.0,9.0,4.0,28.0,25.0,51.0,32.0,42.0,37.0,30.0,60.0,4.0
182,30235.0,0.0,0.29724259811051235,0.8772097313316654,0.1102709913211875,0.7529474886295138,0.5775714278990934,0.5775714278990935,0.15415397574873357,26.0,29.0,19.0,15.0,24.0,21.0,16.0,45.0,26.0,40.0,36.0,34.0,70.0,2.0
183,30236.0,0.3711025861464228,0.5308248241080447,0.5823512290094897,0.140082761618948,0.5945304485475086,0.5767857170978051,0.5767857170978051,0.37116736188780186,12.0,13.0,11.11111111111111,16.0,5.0,26.0,3.0,26.0,41.0,38.0,44.0,48.0,30.0,4.0
184,30237.0,0.4626231139934366,0.8849999989557127,0.7971014506852329,0.0226201202662582,0.6752657828062666,0.740301097328696,0.7403010973286961,0.00038506131127773044,15.0,25.0,10.0,13.0,13.0,20.0,8.0,35.0,37.0,50.0,45.0,52.0,41.0,1.0
185,30239.0,0.4893048931809891,0.8960196972570568,0.5355592791785436,0.1238775264031132,0.5937310877789331,0.8260714285148381,0.8260714285148381,0.05482544980024461,27.0,27.0,10.0,25.0,23.0,21.0,28.0,55.0,28.0,52.0,37.0,38.0,78.0,0.0
186,30240.0,0.4807103956876914,0.5711331865185444,0.5286982216382382,0.0913969571747428,0.6228346472737979,0.4535714399048715,0.45357143990487164,0.3980392096919602,7.0,12.0,12.22222222222222,13.0,5.0,28.88888888888889,1.0,19.0,46.0,39.27272727272727,48.0,52.0,35.0,3.0
187,30241.0,0.4604499367806729,0.9999998829635944,0.9400545125426568,0.0287375327050866,0.3462857148721817,1.0,0.8462857148721818,1.0,10.0,16.0,13.0,16.0,16.0,20.0,9.0,36.0,41.0,34.0,36.0,42.0,43.0,5.0
188,30243.0,0.3492516785764396,0.3189861573360665,0.5734516912923762,0.1398576656637784,0.6183462599340702,0.4607142852295488,0.4607142852295489,0.3988962417105304,9.0,13.0,13.0,22.0,10.0,35.0,2.0,38.0,43.0,35.0,43.0,49.0,42.0,4.0
189,30244.0,0.3445591218280083,0.7741083979809781,0.9755312445503258,0.1199302342765527,0.3667164954843346,0.9557142898638508,0.850476195063171,1.0,21.0,28.0,25.0,23.0,17.0,28.0,10.0,37.0,29.0,45.0,35.0,50.0,46.0,5.0
190,30245.0,0.4565289237409428,0.6766656436073054,0.5309290652693153,0.0340016352026883,0.7002017175346,0.4721428654576994,0.4721428654576995,0.3209291749588654,12.0,10.0,3.0,16.0,4.0,27.0,8.0,19.0,42.0,42.0,47.0,48.0,23.47058823529412,5.0
191,30246.0,0.0,0.5,1.0,0.0119989311533565,0.2857142893814947,1.0,0.7857142893814947,1.0,9.0,12.0,15.0,18.0,3.0,40.0,0.0,24.0,52.0,36.0,48.0,60.0,20.0,2.0
192,30248.0,0.4781647548871991,0.9438835909581144,0.8525052630838086,0.0907779620690087,0.6620960777959727,0.7550263727042437,0.7550263727042437,0.00040820720623640914,14.0,17.0,20.0,11.0,12.0,7.0,2.0,36.0,34.0,29.0,39.0,43.0,50.0,0.0
193,30250.0,0.33674925183644,0.7484285980513814,0.6944770118511642,0.1066150457357478,0.4395248422197959,0.4960714286543056,0.4960714286543057,0.5595322425120851,8.0,10.0,12.0,18.0,4.0,21.0,0.0,25.0,44.0,54.0,51.0,53.0,36.0,6.0
